base_cluster,other_cluster,group,outlier_id,options
"[5, 29]","[3, 7]","['21765', '51743', '18711', '55950', '19992']",19992,"['19992', '18711', '21765', '55950', '51743']"
"[19, 25]","[3, 16]","['59747', '47247', '26994', '33749', '56017']",56017,"['59747', '26994', '33749', '56017', '47247']"
"[18, 23]","[4, 27]","['10433', '42151', '64148', '40817', '12888']",12888,"['64148', '40817', '10433', '42151', '12888']"
"[14, 8]","[3, 17]","['40877', '28732', '46039', '39691', '38478']",38478,"['38478', '40877', '39691', '46039', '28732']"
"[15, 28]","[19, 10]","['10526', '38548', '3258', '23274', '25618']",25618,"['38548', '3258', '10526', '25618', '23274']"
"[5, 22]","[17, 21]","['7217', '48795', '57572', '40863', '40487']",40487,"['57572', '7217', '40863', '40487', '48795']"
"[19, 25]","[0, 24]","['47247', '59747', '74532', '26994', '74418']",74418,"['59747', '47247', '74532', '26994', '74418']"
"[5, 29]","[0, 0]","['51743', '52548', '55950', '57316', '14834']",14834,"['57316', '51743', '52548', '55950', '14834']"
"[0, 6]","[15, 21]","['49395', '25447', '43375', '59474', '13497']",13497,"['59474', '49395', '25447', '43375', '13497']"
"[14, 7]","[4, 27]","['77045', '67483', '25607', '51393', '12888']",12888,"['67483', '12888', '51393', '77045', '25607']"
"[0, 7]","[19, 13]","['72266', '66807', '65801', '10984', '42612']",42612,"['66807', '65801', '42612', '72266', '10984']"
"[18, 25]","[5, 22]","['3282', '25711', '4132', '73827', '57572']",57572,"['57572', '73827', '4132', '3282', '25711']"
"[14, 7]","[0, 0]","['67483', '38835', '25607', '77045', '8176']",8176,"['8176', '77045', '25607', '38835', '67483']"
"[19, 25]","[14, 9]","['47247', '74532', '59747', '26994', '26506']",26506,"['26994', '59747', '47247', '74532', '26506']"
"[14, 7]","[9, 11]","['38835', '25607', '67483', '51393', '15606']",15606,"['67483', '51393', '25607', '15606', '38835']"
"[19, 10]","[17, 5]","['55791', '25618', '21540', '73023', '50221']",50221,"['55791', '21540', '50221', '25618', '73023']"
"[17, 18]","[0, 2]","['21543', '6955', '21408', '66935', '43995']",43995,"['21408', '21543', '6955', '66935', '43995']"
"[5, 22]","[17, 18]","['57572', '48795', '77349', '40863', '6955']",6955,"['57572', '77349', '6955', '48795', '40863']"
"[5, 19]","[3, 7]","['63077', '53655', '35619', '60473', '19992']",19992,"['60473', '63077', '19992', '53655', '35619']"
"[0, 14]","[15, 28]","['80522', '39894', '1261', '17291', '3258']",3258,"['39894', '17291', '3258', '1261', '80522']"
"[0, 6]","[15, 28]","['59474', '75880', '43375', '43036', '38548']",38548,"['38548', '59474', '75880', '43036', '43375']"
"[18, 25]","[14, 7]","['73827', '3282', '25711', '62071', '51393']",51393,"['25711', '73827', '62071', '51393', '3282']"
"[0, 7]","[7, 1]","['10984', '66807', '72266', '15613', '16951']",16951,"['66807', '10984', '16951', '72266', '15613']"
"[5, 22]","[9, 4]","['77349', '40863', '57572', '7217', '80219']",80219,"['77349', '40863', '7217', '57572', '80219']"
"[3, 21]","[19, 25]","['47060', '53064', '57272', '14038', '59747']",59747,"['53064', '14038', '57272', '47060', '59747']"
"[7, 20]","[19, 18]","['54372', '2425', '55305', '2277', '36535']",36535,"['2277', '55305', '36535', '2425', '54372']"
"[3, 16]","[7, 3]","['56017', '63317', '177', '59100', '64781']",64781,"['177', '56017', '64781', '63317', '59100']"
"[3, 21]","[19, 18]","['14038', '53064', '42206', '47060', '55086']",55086,"['47060', '55086', '53064', '42206', '14038']"
"[9, 3]","[19, 14]","['9662', '74662', '14914', '1268', '64729']",64729,"['1268', '9662', '14914', '74662', '64729']"
"[0, 6]","[19, 25]","['75880', '49395', '43036', '59474', '33749']",33749,"['33749', '49395', '59474', '75880', '43036']"
"[19, 10]","[17, 5]","['25168', '73023', '55791', '25618', '50221']",50221,"['25168', '73023', '55791', '25618', '50221']"
"[14, 8]","[17, 18]","['40877', '39691', '28732', '28694', '21408']",21408,"['40877', '39691', '28732', '28694', '21408']"
"[19, 10]","[7, 20]","['73023', '55791', '21540', '25618', '55305']",55305,"['55305', '25618', '55791', '21540', '73023']"
"[19, 18]","[14, 9]","['41277', '74633', '58616', '49556', '26678']",26678,"['49556', '41277', '58616', '26678', '74633']"
"[18, 25]","[5, 22]","['62071', '3282', '73827', '4132', '77349']",77349,"['4132', '77349', '73827', '62071', '3282']"
"[7, 20]","[18, 25]","['2277', '55305', '2425', '54372', '62071']",62071,"['55305', '62071', '2277', '2425', '54372']"
"[9, 11]","[3, 17]","['41897', '335', '30907', '61914', '12043']",12043,"['12043', '41897', '61914', '335', '30907']"
"[0, 0]","[7, 20]","['14834', '8176', '78009', '28082', '54372']",54372,"['28082', '78009', '14834', '8176', '54372']"
"[19, 10]","[3, 21]","['73023', '55791', '21540', '25168', '57272']",57272,"['55791', '21540', '25168', '73023', '57272']"
"[19, 5]","[9, 11]","['72346', '59952', '32569', '76431', '78534']",78534,"['32569', '78534', '72346', '76431', '59952']"
"[3, 21]","[7, 1]","['57272', '53064', '14038', '42206', '12376']",12376,"['42206', '12376', '57272', '14038', '53064']"
"[19, 28]","[17, 21]","['52721', '55589', '42272', '40111', '40487']",40487,"['40487', '55589', '52721', '40111', '42272']"
"[7, 22]","[9, 3]","['23132', '79411', '31113', '40679', '64671']",64671,"['31113', '23132', '40679', '64671', '79411']"
"[19, 8]","[3, 3]","['71082', '19346', '36396', '6777', '72700']",72700,"['19346', '71082', '6777', '36396', '72700']"
"[19, 18]","[0, 14]","['41277', '29042', '74633', '55086', '75707']",75707,"['29042', '75707', '74633', '55086', '41277']"
"[3, 17]","[14, 8]","['64047', '53579', '54792', '38478', '28694']",28694,"['38478', '28694', '54792', '64047', '53579']"
"[18, 23]","[19, 25]","['12104', '32105', '64148', '6216', '33749']",33749,"['6216', '12104', '64148', '33749', '32105']"
"[0, 7]","[3, 26]","['72266', '65801', '10984', '66807', '50906']",50906,"['50906', '66807', '72266', '65801', '10984']"
"[3, 7]","[9, 4]","['37907', '73164', '19992', '30859', '79413']",79413,"['37907', '73164', '30859', '19992', '79413']"
"[19, 10]","[3, 4]","['25168', '73023', '55791', '25618', '20671']",20671,"['73023', '25618', '25168', '55791', '20671']"
"[5, 4]","[3, 12]","['27706', '51114', '63485', '35725', '1181']",1181,"['1181', '27706', '51114', '35725', '63485']"
"[0, 2]","[3, 21]","['67465', '62759', '43995', '27625', '42206']",42206,"['42206', '62759', '43995', '27625', '67465']"
"[19, 8]","[17, 21]","['36396', '6777', '19346', '71082', '62454']",62454,"['36396', '71082', '6777', '19346', '62454']"
"[7, 20]","[4, 27]","['54372', '2277', '2425', '55305', '5222']",5222,"['5222', '2425', '2277', '54372', '55305']"
"[0, 24]","[19, 8]","['48780', '74418', '31926', '37989', '19346']",19346,"['19346', '74418', '37989', '31926', '48780']"
"[5, 4]","[15, 21]","['53032', '62609', '51114', '63485', '13497']",13497,"['62609', '51114', '63485', '13497', '53032']"
"[0, 6]","[17, 18]","['25447', '49395', '59474', '41154', '46660']",46660,"['59474', '25447', '49395', '46660', '41154']"
"[7, 3]","[3, 26]","['75828', '52457', '64781', '61767', '1064']",1064,"['61767', '64781', '75828', '52457', '1064']"
"[14, 7]","[3, 5]","['77045', '51393', '25607', '67483', '64']",64,"['51393', '25607', '67483', '64', '77045']"
"[19, 8]","[9, 4]","['36396', '71082', '6777', '19346', '79413']",79413,"['6777', '19346', '79413', '36396', '71082']"
"[5, 4]","[3, 17]","['53032', '2004', '70560', '62609', '38478']",38478,"['2004', '70560', '62609', '53032', '38478']"
"[3, 7]","[7, 1]","['19992', '19796', '4286', '30859', '12421']",12421,"['19796', '19992', '12421', '4286', '30859']"
"[19, 18]","[18, 23]","['49556', '74633', '35149', '30721', '59794']",59794,"['59794', '35149', '49556', '30721', '74633']"
"[14, 8]","[7, 22]","['40877', '28694', '46039', '28732', '23132']",23132,"['46039', '40877', '23132', '28694', '28732']"
"[18, 25]","[5, 22]","['62071', '73827', '25711', '3282', '57572']",57572,"['3282', '25711', '57572', '62071', '73827']"
"[14, 8]","[5, 22]","['40877', '28732', '39691', '28694', '7217']",7217,"['39691', '28694', '7217', '28732', '40877']"
"[19, 8]","[4, 27]","['71082', '19346', '36396', '6777', '5222']",5222,"['19346', '36396', '71082', '6777', '5222']"
"[5, 29]","[19, 5]","['55950', '57316', '52548', '21765', '32569']",32569,"['55950', '52548', '57316', '21765', '32569']"
"[18, 23]","[5, 19]","['72365', '25667', '42151', '64148', '51211']",51211,"['64148', '25667', '51211', '72365', '42151']"
"[5, 29]","[3, 16]","['55950', '51743', '18711', '57316', '11746']",11746,"['18711', '51743', '11746', '57316', '55950']"
"[19, 13]","[3, 12]","['43396', '43324', '37914', '26354', '20968']",20968,"['43396', '20968', '37914', '43324', '26354']"
"[5, 22]","[19, 14]","['48795', '57572', '7217', '77349', '26372']",26372,"['57572', '7217', '48795', '77349', '26372']"
"[0, 0]","[19, 5]","['14834', '8176', '78009', '28082', '59952']",59952,"['59952', '78009', '8176', '28082', '14834']"
"[3, 16]","[0, 7]","['63317', '177', '11746', '56017', '10984']",10984,"['11746', '10984', '63317', '177', '56017']"
"[0, 14]","[3, 16]","['39894', '75707', '42604', '37963', '56017']",56017,"['56017', '75707', '42604', '39894', '37963']"
"[19, 13]","[14, 8]","['37914', '26354', '35479', '43396', '46039']",46039,"['26354', '46039', '37914', '35479', '43396']"
"[19, 18]","[14, 8]","['55086', '30721', '36535', '74633', '28694']",28694,"['30721', '28694', '55086', '36535', '74633']"
"[0, 7]","[3, 17]","['15613', '66807', '10984', '72266', '38478']",38478,"['38478', '66807', '10984', '72266', '15613']"
"[15, 13]","[18, 23]","['42684', '68970', '25079', '53137', '26755']",26755,"['26755', '68970', '42684', '25079', '53137']"
"[3, 5]","[7, 3]","['64', '12162', '74226', '63514', '75828']",75828,"['63514', '12162', '74226', '75828', '64']"
"[3, 3]","[7, 20]","['10017', '72700', '10131', '22487', '2425']",2425,"['10131', '10017', '22487', '2425', '72700']"
"[4, 27]","[14, 9]","['5222', '77515', '12888', '70239', '6508']",6508,"['6508', '5222', '77515', '12888', '70239']"
"[19, 14]","[0, 2]","['72517', '64729', '26703', '26372', '70440']",70440,"['72517', '26703', '26372', '70440', '64729']"
"[3, 21]","[19, 14]","['53064', '42206', '14038', '57272', '64729']",64729,"['14038', '64729', '42206', '53064', '57272']"
"[19, 28]","[15, 21]","['40111', '52721', '23197', '42272', '13497']",13497,"['23197', '52721', '40111', '42272', '13497']"
"[3, 7]","[17, 18]","['19992', '37907', '4286', '30859', '21543']",21543,"['21543', '4286', '37907', '30859', '19992']"
"[9, 4]","[3, 7]","['79413', '80219', '50510', '64614', '73164']",73164,"['73164', '50510', '80219', '64614', '79413']"
"[15, 28]","[5, 19]","['23274', '3258', '10526', '38548', '35619']",35619,"['23274', '35619', '38548', '10526', '3258']"
"[3, 7]","[7, 3]","['19992', '73164', '37907', '4286', '75828']",75828,"['37907', '75828', '73164', '19992', '4286']"
"[3, 16]","[0, 14]","['59100', '11746', '177', '63317', '1261']",1261,"['59100', '1261', '11746', '177', '63317']"
"[0, 7]","[14, 9]","['72266', '65801', '66807', '10984', '26506']",26506,"['26506', '66807', '65801', '72266', '10984']"
"[15, 21]","[5, 19]","['20839', '13497', '3384', '7489', '49189']",49189,"['7489', '20839', '3384', '13497', '49189']"
"[19, 8]","[3, 21]","['71082', '19346', '36396', '6777', '47060']",47060,"['36396', '6777', '19346', '47060', '71082']"
"[5, 22]","[19, 14]","['48795', '77349', '40863', '57572', '72517']",72517,"['48795', '57572', '77349', '40863', '72517']"
"[0, 2]","[7, 1]","['9836', '9639', '51831', '45218', '17550']",17550,"['45218', '9639', '9836', '17550', '51831']"
"[3, 17]","[9, 26]","['53579', '33084', '64047', '54792', '23716']",23716,"['33084', '64047', '53579', '54792', '23716']"
"[0, 14]","[19, 5]","['17291', '39894', '42604', '75707', '72346']",72346,"['42604', '39894', '17291', '72346', '75707']"
"[19, 18]","[18, 23]","['55086', '35149', '49556', '74633', '42151']",42151,"['55086', '49556', '74633', '42151', '35149']"
"[7, 1]","[3, 12]","['12376', '8109', '10825', '12421', '20968']",20968,"['20968', '8109', '10825', '12421', '12376']"
"[0, 6]","[3, 16]","['49395', '59474', '25447', '43036', '56017']",56017,"['59474', '25447', '43036', '56017', '49395']"
"[18, 23]","[3, 4]","['6216', '72978', '26052', '78682', '35787']",35787,"['78682', '35787', '72978', '26052', '6216']"
"[5, 4]","[3, 26]","['62609', '63485', '70560', '27706', '32729']",32729,"['27706', '63485', '70560', '32729', '62609']"
"[5, 4]","[15, 17]","['70560', '53032', '63485', '51114', '1225']",1225,"['53032', '63485', '51114', '1225', '70560']"
"[3, 28]","[9, 3]","['42226', '73823', '8257', '55090', '9662']",9662,"['42226', '9662', '8257', '73823', '55090']"
"[0, 7]","[19, 28]","['66807', '72266', '15613', '10984', '55589']",55589,"['10984', '72266', '15613', '66807', '55589']"
"[19, 18]","[0, 0]","['29042', '41277', '58616', '35149', '78009']",78009,"['58616', '78009', '29042', '41277', '35149']"
"[3, 28]","[0, 6]","['55090', '12683', '73823', '42226', '59474']",59474,"['42226', '59474', '12683', '73823', '55090']"
"[0, 14]","[19, 18]","['1261', '37963', '75707', '80522', '35149']",35149,"['80522', '37963', '75707', '35149', '1261']"
"[0, 14]","[7, 20]","['80522', '75707', '42604', '37963', '54372']",54372,"['80522', '75707', '42604', '54372', '37963']"
"[14, 8]","[3, 16]","['28732', '46039', '40877', '28694', '59100']",59100,"['40877', '59100', '46039', '28694', '28732']"
"[0, 14]","[15, 13]","['37963', '17291', '39894', '42604', '34763']",34763,"['37963', '42604', '39894', '34763', '17291']"
"[3, 3]","[0, 14]","['10131', '22002', '30004', '72700', '1261']",1261,"['10131', '30004', '1261', '72700', '22002']"
"[9, 3]","[19, 28]","['64671', '9662', '1268', '74662', '23197']",23197,"['1268', '9662', '23197', '64671', '74662']"
"[19, 10]","[18, 25]","['25618', '73023', '21540', '25168', '62071']",62071,"['73023', '25168', '21540', '62071', '25618']"
"[7, 3]","[9, 11]","['52457', '64781', '61767', '75828', '61914']",61914,"['75828', '64781', '52457', '61914', '61767']"
"[0, 14]","[3, 28]","['17291', '80522', '42604', '1261', '12683']",12683,"['12683', '17291', '80522', '1261', '42604']"
"[0, 24]","[14, 9]","['48780', '74418', '37989', '31926', '14102']",14102,"['14102', '48780', '31926', '37989', '74418']"
"[14, 7]","[7, 1]","['67483', '77045', '38835', '51393', '3536']",3536,"['3536', '67483', '38835', '77045', '51393']"
"[9, 4]","[0, 2]","['50510', '80219', '64614', '79413', '67465']",67465,"['50510', '79413', '67465', '64614', '80219']"
"[19, 18]","[5, 4]","['29042', '58616', '30721', '35149', '35725']",35725,"['35725', '58616', '30721', '35149', '29042']"
"[17, 21]","[9, 11]","['62549', '9795', '40487', '62454', '61914']",61914,"['62454', '62549', '40487', '9795', '61914']"
"[19, 18]","[7, 3]","['35149', '58616', '29042', '55086', '64781']",64781,"['64781', '29042', '55086', '35149', '58616']"
"[19, 5]","[0, 24]","['72346', '32569', '76431', '63902', '31926']",31926,"['72346', '32569', '63902', '31926', '76431']"
"[7, 3]","[3, 28]","['52457', '61767', '75828', '64781', '73823']",73823,"['75828', '73823', '52457', '64781', '61767']"
"[7, 22]","[9, 11]","['40679', '79411', '23132', '31113', '61914']",61914,"['23132', '31113', '79411', '61914', '40679']"
"[14, 9]","[17, 21]","['39708', '14102', '26678', '26506', '9795']",9795,"['39708', '26506', '26678', '14102', '9795']"
"[3, 4]","[7, 20]","['11039', '9383', '20671', '35787', '2425']",2425,"['2425', '35787', '20671', '9383', '11039']"
"[3, 3]","[9, 4]","['30004', '22002', '72700', '22487', '79413']",79413,"['79413', '72700', '22487', '30004', '22002']"
"[19, 28]","[7, 22]","['42272', '40111', '43363', '55589', '79411']",79411,"['55589', '43363', '40111', '79411', '42272']"
"[0, 24]","[19, 14]","['74418', '37989', '31926', '48780', '26372']",26372,"['48780', '26372', '74418', '31926', '37989']"
"[3, 16]","[17, 21]","['59100', '63317', '177', '56017', '62549']",62549,"['63317', '59100', '56017', '177', '62549']"
"[9, 11]","[0, 6]","['4186', '30907', '335', '52758', '75880']",75880,"['75880', '4186', '30907', '335', '52758']"
"[15, 28]","[5, 22]","['38548', '10526', '3258', '23274', '48795']",48795,"['38548', '10526', '3258', '23274', '48795']"
"[17, 21]","[19, 14]","['69704', '62454', '78147', '9795', '26372']",26372,"['26372', '78147', '9795', '69704', '62454']"
"[9, 26]","[7, 20]","['6759', '50181', '7474', '27788', '2277']",2277,"['27788', '6759', '50181', '2277', '7474']"
"[3, 28]","[9, 26]","['42226', '73823', '55090', '12683', '27788']",27788,"['12683', '55090', '27788', '42226', '73823']"
"[3, 4]","[7, 22]","['11039', '9383', '35787', '20671', '79411']",79411,"['9383', '11039', '79411', '20671', '35787']"
"[0, 2]","[19, 18]","['28242', '67842', '80744', '9639', '30721']",30721,"['67842', '80744', '30721', '28242', '9639']"
"[9, 4]","[15, 28]","['80219', '64614', '50510', '79413', '23274']",23274,"['23274', '64614', '50510', '80219', '79413']"
"[19, 28]","[17, 18]","['40111', '43363', '52721', '55589', '46660']",46660,"['55589', '43363', '52721', '46660', '40111']"
"[3, 7]","[18, 25]","['19796', '4286', '19992', '30859', '62071']",62071,"['30859', '62071', '4286', '19992', '19796']"
"[5, 29]","[19, 28]","['51743', '55950', '57316', '21765', '43363']",43363,"['55950', '51743', '57316', '43363', '21765']"
"[19, 25]","[3, 3]","['59747', '26994', '74532', '47247', '72700']",72700,"['26994', '74532', '59747', '47247', '72700']"
"[3, 21]","[14, 8]","['53064', '57272', '14038', '47060', '40877']",40877,"['53064', '57272', '40877', '14038', '47060']"
"[0, 24]","[17, 18]","['48780', '37989', '31926', '74418', '70105']",70105,"['70105', '31926', '37989', '48780', '74418']"
"[19, 13]","[3, 28]","['26354', '43324', '37914', '42612', '12683']",12683,"['42612', '12683', '43324', '26354', '37914']"
"[15, 21]","[7, 3]","['3384', '13497', '7489', '20839', '64781']",64781,"['64781', '20839', '3384', '7489', '13497']"
"[9, 3]","[7, 1]","['14914', '64671', '1268', '74662', '16951']",16951,"['1268', '16951', '74662', '64671', '14914']"
"[0, 2]","[3, 17]","['9836', '70440', '80744', '48095', '33084']",33084,"['48095', '80744', '33084', '70440', '9836']"
"[9, 4]","[3, 16]","['80219', '64614', '79413', '50510', '59100']",59100,"['79413', '50510', '59100', '64614', '80219']"
"[14, 7]","[9, 3]","['51393', '38835', '25607', '77045', '64671']",64671,"['64671', '25607', '77045', '38835', '51393']"
"[19, 5]","[5, 22]","['59952', '72346', '63902', '76431', '77349']",77349,"['63902', '77349', '59952', '72346', '76431']"
"[9, 4]","[3, 12]","['64614', '80219', '50510', '79413', '37955']",37955,"['50510', '37955', '79413', '64614', '80219']"
"[3, 26]","[7, 20]","['40031', '1064', '19246', '50906', '2425']",2425,"['1064', '19246', '40031', '2425', '50906']"
"[5, 29]","[3, 5]","['57316', '18711', '52548', '55950', '12162']",12162,"['52548', '18711', '55950', '57316', '12162']"
"[9, 26]","[7, 1]","['6759', '7474', '27788', '50181', '8109']",8109,"['6759', '50181', '8109', '7474', '27788']"
"[3, 26]","[18, 23]","['72586', '18887', '9147', '68096', '48306']",48306,"['9147', '68096', '72586', '48306', '18887']"
"[3, 7]","[4, 27]","['19796', '4286', '19992', '30859', '5222']",5222,"['4286', '19796', '5222', '19992', '30859']"
"[18, 23]","[3, 5]","['26755', '6216', '72365', '72978', '12162']",12162,"['12162', '6216', '72365', '72978', '26755']"
"[3, 12]","[14, 9]","['37955', '20968', '1181', '27821', '14102']",14102,"['37955', '14102', '1181', '20968', '27821']"
"[5, 29]","[19, 14]","['57316', '18711', '55950', '21765', '26372']",26372,"['21765', '18711', '57316', '55950', '26372']"
"[17, 21]","[5, 4]","['62549', '62454', '9795', '69704', '2004']",2004,"['2004', '62549', '69704', '9795', '62454']"
"[0, 14]","[15, 13]","['39894', '42604', '80522', '37963', '68970']",68970,"['42604', '37963', '80522', '39894', '68970']"
"[9, 26]","[17, 18]","['50181', '27788', '6759', '23716', '51240']",51240,"['6759', '23716', '51240', '50181', '27788']"
"[7, 3]","[14, 7]","['75828', '64781', '52457', '61767', '38835']",38835,"['64781', '38835', '75828', '61767', '52457']"
"[19, 18]","[9, 3]","['74633', '30721', '41277', '29042', '1268']",1268,"['74633', '1268', '29042', '41277', '30721']"
"[17, 21]","[19, 10]","['62454', '62549', '40487', '78147', '25168']",25168,"['25168', '62454', '78147', '40487', '62549']"
"[19, 10]","[3, 3]","['25168', '73023', '55791', '25618', '10017']",10017,"['25618', '73023', '10017', '55791', '25168']"
"[19, 25]","[15, 21]","['59747', '33749', '26994', '74532', '3384']",3384,"['33749', '3384', '59747', '26994', '74532']"
"[0, 24]","[3, 21]","['37989', '31926', '74418', '48780', '14038']",14038,"['48780', '37989', '14038', '74418', '31926']"
"[19, 28]","[3, 17]","['52721', '40111', '43363', '23197', '54792']",54792,"['54792', '52721', '23197', '43363', '40111']"
"[0, 6]","[19, 5]","['43036', '49395', '43375', '41154', '63902']",63902,"['49395', '41154', '43375', '43036', '63902']"
"[3, 26]","[14, 9]","['19246', '9147', '18887', '72586', '6508']",6508,"['18887', '6508', '19246', '72586', '9147']"
"[19, 10]","[3, 17]","['73023', '21540', '25168', '55791', '64047']",64047,"['73023', '25168', '55791', '21540', '64047']"
"[19, 13]","[3, 28]","['43396', '37914', '26354', '35479', '73823']",73823,"['43396', '35479', '37914', '26354', '73823']"
"[3, 3]","[7, 1]","['22487', '72700', '10131', '994', '8109']",8109,"['22487', '8109', '994', '72700', '10131']"
"[15, 28]","[0, 7]","['38548', '10526', '3258', '67905', '65801']",65801,"['67905', '38548', '3258', '10526', '65801']"
"[18, 25]","[15, 21]","['25711', '3282', '4132', '73827', '7489']",7489,"['73827', '4132', '3282', '7489', '25711']"
"[3, 5]","[7, 22]","['74226', '64', '12162', '63514', '40679']",40679,"['74226', '40679', '64', '12162', '63514']"
"[5, 4]","[9, 11]","['51114', '27706', '2004', '70560', '15606']",15606,"['70560', '2004', '51114', '27706', '15606']"
"[9, 11]","[15, 17]","['30907', '335', '78534', '41897', '1225']",1225,"['30907', '1225', '41897', '78534', '335']"
"[19, 25]","[15, 21]","['59747', '47247', '26994', '74532', '7489']",7489,"['26994', '74532', '47247', '59747', '7489']"
"[0, 0]","[3, 7]","['28082', '8176', '78009', '14834', '30859']",30859,"['14834', '30859', '28082', '78009', '8176']"
"[19, 8]","[3, 12]","['6777', '71082', '36396', '19346', '27821']",27821,"['19346', '6777', '27821', '36396', '71082']"
"[19, 18]","[7, 20]","['41277', '29042', '36535', '35149', '2277']",2277,"['29042', '36535', '35149', '2277', '41277']"
"[19, 13]","[3, 26]","['26354', '37914', '35479', '43396', '49864']",49864,"['43396', '26354', '49864', '37914', '35479']"
"[15, 21]","[7, 3]","['20839', '13497', '7489', '3384', '52457']",52457,"['13497', '7489', '20839', '3384', '52457']"
"[19, 13]","[0, 24]","['26354', '43324', '42612', '37914', '37989']",37989,"['43324', '37989', '26354', '37914', '42612']"
"[14, 9]","[18, 25]","['40550', '6508', '14102', '26678', '73827']",73827,"['6508', '26678', '14102', '73827', '40550']"
"[5, 22]","[19, 5]","['48795', '7217', '40863', '77349', '59952']",59952,"['77349', '40863', '48795', '7217', '59952']"
"[15, 17]","[9, 4]","['11908', '60915', '47834', '1225', '64614']",64614,"['1225', '47834', '11908', '60915', '64614']"
"[17, 21]","[9, 4]","['69704', '78147', '62549', '40487', '64614']",64614,"['62549', '64614', '40487', '69704', '78147']"
"[5, 4]","[17, 18]","['2004', '62609', '63485', '51114', '21408']",21408,"['2004', '62609', '21408', '63485', '51114']"
"[3, 26]","[9, 4]","['1064', '49864', '18887', '32729', '80219']",80219,"['80219', '32729', '1064', '18887', '49864']"
"[3, 16]","[7, 1]","['59100', '177', '11746', '63317', '53652']",53652,"['11746', '53652', '177', '59100', '63317']"
"[19, 14]","[7, 20]","['72517', '26703', '26372', '64729', '54372']",54372,"['72517', '26372', '54372', '26703', '64729']"
"[3, 5]","[5, 4]","['63514', '64', '12162', '74226', '62609']",62609,"['12162', '63514', '64', '74226', '62609']"
"[0, 0]","[19, 14]","['8176', '78009', '28082', '14834', '26372']",26372,"['26372', '14834', '28082', '8176', '78009']"
"[19, 10]","[5, 22]","['25168', '73023', '25618', '55791', '7217']",7217,"['7217', '55791', '73023', '25168', '25618']"
"[9, 11]","[3, 5]","['52758', '78534', '30907', '4186', '12162']",12162,"['78534', '52758', '4186', '12162', '30907']"
"[19, 18]","[9, 11]","['30721', '41277', '36535', '49556', '4186']",4186,"['49556', '41277', '30721', '4186', '36535']"
"[9, 3]","[19, 18]","['64671', '1268', '74662', '9662', '29042']",29042,"['64671', '9662', '74662', '29042', '1268']"
"[0, 14]","[19, 5]","['75707', '80522', '39894', '1261', '63902']",63902,"['39894', '80522', '75707', '63902', '1261']"
"[3, 7]","[4, 27]","['19796', '4286', '19992', '73164', '77515']",77515,"['4286', '19796', '19992', '73164', '77515']"
"[14, 7]","[3, 3]","['38835', '51393', '25607', '77045', '22002']",22002,"['22002', '25607', '38835', '51393', '77045']"
"[19, 18]","[0, 2]","['36535', '30721', '29042', '58616', '43995']",43995,"['29042', '30721', '58616', '43995', '36535']"
"[17, 18]","[3, 21]","['66316', '21408', '46660', '31693', '14038']",14038,"['46660', '14038', '31693', '21408', '66316']"
"[7, 3]","[0, 7]","['61767', '75828', '52457', '64781', '65801']",65801,"['61767', '52457', '64781', '75828', '65801']"
"[14, 8]","[15, 28]","['40877', '46039', '39691', '28694', '3258']",3258,"['40877', '28694', '3258', '46039', '39691']"
"[3, 26]","[0, 2]","['18887', '72586', '19246', '9147', '63508']",63508,"['19246', '72586', '9147', '18887', '63508']"
"[19, 8]","[0, 0]","['19346', '71082', '6777', '36396', '8176']",8176,"['36396', '8176', '19346', '6777', '71082']"
"[0, 7]","[17, 18]","['72266', '15613', '10984', '65801', '31693']",31693,"['15613', '10984', '72266', '31693', '65801']"
"[0, 7]","[9, 11]","['10984', '15613', '72266', '65801', '41897']",41897,"['15613', '72266', '10984', '65801', '41897']"
"[3, 7]","[18, 23]","['30859', '4286', '73164', '19992', '64148']",64148,"['30859', '73164', '64148', '4286', '19992']"
"[0, 7]","[19, 28]","['10984', '65801', '15613', '72266', '55589']",55589,"['10984', '65801', '72266', '55589', '15613']"
"[9, 26]","[19, 14]","['23716', '50181', '27788', '7474', '72517']",72517,"['72517', '50181', '27788', '7474', '23716']"
"[0, 0]","[7, 22]","['78009', '28082', '14834', '8176', '40679']",40679,"['40679', '8176', '78009', '28082', '14834']"
"[9, 26]","[15, 28]","['27788', '23716', '50181', '7474', '3258']",3258,"['7474', '50181', '27788', '3258', '23716']"
"[5, 29]","[0, 6]","['21765', '52548', '51743', '18711', '49395']",49395,"['52548', '51743', '49395', '21765', '18711']"
"[14, 7]","[19, 5]","['38835', '25607', '51393', '67483', '76431']",76431,"['25607', '38835', '67483', '51393', '76431']"
"[3, 4]","[19, 18]","['9383', '20671', '35787', '11039', '29042']",29042,"['35787', '29042', '20671', '11039', '9383']"
"[3, 26]","[19, 14]","['68096', '40031', '49864', '19246', '72517']",72517,"['49864', '72517', '40031', '68096', '19246']"
"[0, 7]","[5, 22]","['15613', '72266', '10984', '66807', '40863']",40863,"['66807', '10984', '40863', '15613', '72266']"
"[15, 13]","[0, 2]","['24364', '42684', '25079', '53137', '60860']",60860,"['53137', '25079', '24364', '42684', '60860']"
"[9, 11]","[0, 6]","['335', '15606', '41897', '78534', '41154']",41154,"['41897', '335', '15606', '41154', '78534']"
